Date,CustomerID,Country,Item,Category,UnitsSold,ItemPrice,ItemCost,Discount
2025-03-29 19:47:39.604073,CUST0202,USA,SteelSeries Arctis 7,Headset,2,153.03,107.05,0.05
2025-05-09 19:47:39.604073,CUST0105,USA,AMD Radeon RX 7900 XT,GPU,9,983.53,871.17,0.2
2024-05-30 19:47:39.604073,CUST0049,Australia,Logitech G Pro Superlight,Mouse,3,139.3,102.81,0.2
2024-01-19 19:47:39.604073,CUST0460,Brazil,WD Black SN850 2TB SSD,Storage,9,171.58,122.97,0.0
2024-09-26 19:47:39.604073,CUST0108,India,Razer Huntsman Elite,Keyboard,8,214.45,114.98,0.15
2023-12-04 19:47:39.604073,CUST0057,UK,MSI B550 Tomahawk,Motherboard,8,177.72,158.95,0.1
2025-05-03 19:47:39.604073,CUST0015,France,ASUS TUF Gaming 32 Monitor,Monitor,1,312.1,255.68,0.15
2025-01-31 19:47:39.604073,CUST0326,Canada,AMD Radeon RX 7900 XT,GPU,ten,849.34,752.72,0.05
2024-11-03 19:47:39.604073,CUST0454,UK,NVIDIA RTX 4070 Ti,GPU,4,934.15,727.65,0.1
2025-07-08 19:47:39.604073,CUST0201,USA ,NVIDIA RTX 4080,GPU,8,1357.93,895.79,0.0
2025-07-28 19:47:39.604073,CUST0162,Canada,,Power Supply,7,116.9,97.99,0.0
2024-07-17 19:47:39.604073,CUST0011,UK,Corsair Vengeance 16GB DDR4,RAM,4,??,48.17,0.2
2024-08-24 19:47:39.604073,CUST0136,,ASUS TUF Gaming 32 Monitor,Monitor,7,369.55,272.81,0.0
2025-08-01 19:47:39.604073,CUST0324,France,NVIDIA RTX 4080,GPU,9,??,802.37,0.2
2025-02-07 19:47:39.604073,CUST0359,Brazil,ASUS TUF Gaming 32 Monitor,Monitor,1,317.14,175.42,0.05
2024-06-07 19:47:39.604073,CUST0090,Australia,NVIDIA RTX 4080,GPU,1,1434.68,851.69,0.15
2024-11-07 19:47:39.604073,CUST0128,UK,Corsair RM850x PSU,Power Supply,9,139.88,100.78,0.15
2024-09-06 19:47:39.604073,CUST0035,India,Logitech G915 Keyboard,Keyboard,5,208.0,150.22,0.15
2024-06-01 19:47:39.604073,CUST0442,Germany,Razer DeathAdder V2,Mouse,6,68.93,34.76,0.0
2025-04-03 19:47:39.604073,CUST0068,Australia,Corsair Vengeance 16GB DDR4,RAM,8,67.27,48.08,0.15
2025-07-29 19:47:39.604073,CUST0128,France,G.Skill Trident Z 32GB DDR5,RAM,6,170.13,107.16,0.2
2023-10-24 19:47:39.604073,CUST0009,UK,ASUS ROG Strix Z690-F,Motherboard,8,345.62,264.44,0.05
2025-02-13 19:47:39.604073,CUST0338,Canada,Logitech G Pro Superlight,Mouse,9,175.17,135.46,0.15
2024-09-21 19:47:39.604073,CUST0401,Australia,ASUS TUF Gaming 32 Monitor,Monitor,8,417.43,372.13,0.0
2024-11-14 19:47:39.604073,CUST0308,Germany,ASUS ROG Strix Z690-F,Motherboard,2,376.23,281.04,0.05
2024-08-09 19:47:39.604073,CUST0043,,EVGA SuperNOVA 750 G6 PSU,Power Supply,2,130.0,105.23,0.0
2024-10-16 19:47:39.604073,CUST0388,Canada,Corsair Vengeance 16GB DDR4,RAM,5,82.19,47.14,0.15
2024-04-15 19:47:39.604073,CUST0116,Australia,WD Black SN850 2TB SSD,Storage,3,229.25,125.28,0.15
2025-01-22 19:47:39.604073,CUST0440,,Dell Ultrasharp 27 Monitor,Monitor,1,395.4,204.83,0.2
2023-10-01 19:47:39.604073,CUST0057,UK,EVGA SuperNOVA 750 G6 PSU,Power Supply,6,125.65,72.5,0.15
2025-06-13 19:47:39.604073,CUST0070,Brazil,Razer Huntsman Elite,Keyboard,2,208.53,143.84,0.1
2023-10-12 19:47:39.604073,CUST0203,,G.Skill Trident Z 32GB DDR5,RAM,5,173.65,92.94,0.2
2025-07-18 19:47:39.604073,CUST0490,France,Corsair RM850x PSU,Power Supply,3,121.77,68.07,0.15
2024-10-01 19:47:39.604073,CUST0486,France,Logitech G Pro Superlight,Mouse,1,131.19,102.36,0.1
2025-02-24 19:47:39.604073,CUST0037,Germany,Samsung 970 EVO 1TB SSD,Storage,4,76.16,49.26,0.15
2024-04-30 19:47:39.604073,CUST0455,USA,MSI B550 Tomahawk,Motherboard,6,192.79,170.99,0.0
2023-10-04 19:47:39.604073,CUST0422,USA,SteelSeries Arctis 7,Headset,6,140.21,82.5,0.15
2024-06-25 19:47:39.604073,CUST0098,Brazil,Seagate Barracuda 4TB HDD,Storage,6,102.17,79.35,0.2
2023-09-16 19:47:39.604073,CUST0175,Canada,Corsair RM850x PSU,Power Supply,5,120.76,89.28,0.1
2024-02-10 19:47:39.604073,CUST0291,France,NVIDIA RTX 4070 Ti,GPU,9,??,440.2,0.15
2025-02-07 19:47:39.604073,CUST0452,Germany,Razer DeathAdder V2,Mouse,4,63.52,36.04,0.0
2025-03-11 19:47:39.604073,CUST0033,UK,Seagate Barracuda 4TB HDD,Storage,5,98.42,72.61,0.1
2024-04-19 19:47:39.604073,CUST0416,Australia,Dell Ultrasharp 27 Monitor,Monitor,9,382.82,337.84,0.2
2024-01-27 19:47:39.604073,CUST0303,Brazil,Corsair Vengeance 16GB DDR4,RAM,9,76.84,43.5,0.15
2025-03-21 19:47:39.604073,CUST0417,France,MSI B550 Tomahawk,Motherboard,5,211.96,110.43,0.1
2024-01-13 19:47:39.604073,CUST0243,Australia,Intel Core i9-13900K,CPU,7,532.81,323.6,0.2
2024-06-13 19:47:39.604073,CUST0227,Brazil ,Dell Ultrasharp 27 Monitor,Monitor,7,454.01,320.83,0.1
2024-09-29 19:47:39.604073,CUST0436,,NVIDIA RTX 4070 Ti,GPU,6,858.34,517.7,0.1
2024-03-09 19:47:39.604073,CUST0124,France,AMD Radeon RX 7900 XT,GPU,8,896.11,750.95,0.05
2025-08-09 19:47:39.604073,CUST0122,UK,Corsair RM850x PSU,Power Supply,8,114.65,69.06,0.0
2024-03-12 19:47:39.604073,CUST0480,USA,Samsung 970 EVO 1TB SSD,Storage,9,99.92,89.33,0.2
2024-05-07 19:47:39.604073,CUST0189,USA,Razer Huntsman Elite,Keyboard,8,??,175.74,0.05
2024-10-05 19:47:39.604073,CUST0432,Australia,HyperX Cloud II,Headset,2,116.52,61.32,0.1
2024-05-13 19:47:39.604073,CUST0151,Australia,Razer Huntsman Elite,Keyboard,4,169.22,89.93,0.0
2024-10-31 19:47:39.604073,CUST0340,USA,Samsung 970 EVO 1TB SSD,Storage,ten,90.31,54.4,0.15
2023-09-02 19:47:39.604073,CUST0047,,Intel Core i9-13900K,CPU,7,567.38,293.21,0.1
2024-01-26 19:47:39.604073,CUST0039,Australia,Samsung 970 EVO 1TB SSD,Storage,5,91.41,74.0,0.1
2024-01-01 19:47:39.604073,CUST0145,Germany,ASUS ROG Strix Z690-F,Motherboard,5,359.52,217.76,0.2
2025-03-21 19:47:39.604073,CUST0059,Germany,SteelSeries Arctis 7,Headset,5,140.93,118.28,0.2
2023-11-09 19:47:39.604073,CUST0229,Brazil,SteelSeries Arctis 7,Headset,7,133.31,111.95,0.1
2023-09-15 19:47:39.604073,CUST0151,USA,AMD Ryzen 7 5800X,CPU,5,350.6,181.44,0.2
2024-11-15 19:47:39.604073,CUST0124,Brazil,NVIDIA RTX 4080,GPU,9,1354.87,939.49,0.05
2024-11-10 19:47:39.604073,CUST0109,USA,Razer Huntsman Elite,Keyboard,4,236.23,201.77,0.0
2025-01-28 19:47:39.604073,CUST0200,France,Intel Core i9-13900K,CPU,1,548.27,445.19,0.1
2024-07-29 19:47:39.604073,CUST0463,Australia,Dell Ultrasharp 27 Monitor,Monitor,7,531.8,359.04,0.2
2023-11-19 19:47:39.604073,CUST0341,UK,HyperX Cloud II,Headset,4,118.38,63.36,0.05
2025-03-28 19:47:39.604073,CUST0183,Australia,Razer Huntsman Elite,Keyboard,4,171.68,152.42,0.2
2025-03-20 19:47:39.604073,CUST0028,Australia,Corsair Vengeance 16GB DDR4,RAM,9,64.95,43.68,0.0
2024-08-17 19:47:39.604073,CUST0387,UK,NVIDIA RTX 4070 Ti,GPU,4,950.36,785.46,0.05
2023-08-31 19:47:39.604073,CUST0259,UK,SteelSeries Arctis 7,Headset,5,141.86,74.9,0.15
2025-05-10 19:47:39.604073,CUST0187,Brazil,Razer DeathAdder V2,Mouse,8,68.1,45.18,0.15
2025-02-13 19:47:39.604073,CUST0440,Brazil,SteelSeries Arctis 7,Headset,7,159.49,82.51,0.1
2024-09-17 19:47:39.604073,CUST0313,Canada,Corsair RM850x PSU,Power Supply,5,128.74,98.08,0.1
2025-08-10 19:47:39.604073,CUST0323,France,AMD Ryzen 7 5800X,CPU,4,314.36,185.9,0.1
2024-05-28 19:47:39.604073,CUST0403,Australia,Logitech G915 Keyboard,Keyboard,8,287.92,185.45,0.05
2024-03-09 19:47:39.604073,CUST0065,Brazil,Seagate Barracuda 4TB HDD,Storage,6,93.5,65.66,0.2
2024-06-06 19:47:39.604073,CUST0471,Canada,NVIDIA RTX 4080,GPU,ten,1103.12,580.73,0.2
2024-03-21 19:47:39.604073,CUST0296,Germany,ASUS TUF Gaming 32 Monitor,Monitor,4,331.26,291.91,0.2
2024-07-24 19:47:39.604073,CUST0180,France,Razer DeathAdder V2,Mouse,8,61.57,40.97,0.15
2025-07-15 19:47:39.604073,CUST0258,,Corsair Vengeance 16GB DDR4,RAM,3,95.47,83.53,0.2
2024-06-26 19:47:39.604073,CUST0432,Brazil,Seagate Barracuda 4TB HDD,Storage,5,88.64,45.57,0.1
2024-09-08 19:47:39.604073,CUST0238,,NVIDIA RTX 4080,GPU,4,963.26,573.22,0.15
2025-03-17 19:47:39.604073,CUST0293,Canada,ASUS ROG Strix Z690-F,Motherboard,9,340.64,205.85,0.15
2024-11-29 19:47:39.604073,CUST0065,France,NVIDIA RTX 4070 Ti,GPU,4,958.86,792.56,0.15
2023-09-29 19:47:39.604073,CUST0395,Brazil,AMD Ryzen 7 5800X,CPU,7,416.68,304.9,0.15
2025-07-03 19:47:39.604073,CUST0464,Brazil,Razer Huntsman Elite,Keyboard,3,180.8,111.0,0.2
2025-01-05 19:47:39.604073,CUST0169,Australia,ASUS ROG Strix Z690-F,Motherboard,1,365.22,188.95,0.1
2023-11-23 19:47:39.604073,CUST0155,USA,NVIDIA RTX 4080,GPU,5,1319.88,1011.8,0.0
2024-06-18 19:47:39.604073,CUST0276,UK,MSI B550 Tomahawk,Motherboard,2,207.91,124.71,0.05
2023-11-27 19:47:39.604073,CUST0490,Australia,G.Skill Trident Z 32GB DDR5,RAM,7,181.59,95.26,0.1
2024-01-05 19:47:39.604073,CUST0176,France,WD Black SN850 2TB SSD,Storage,4,222.21,152.42,0.2
2024-04-19 19:47:39.604073,CUST0121,France,,Monitor,1,286.53,195.39,0.15
2025-03-06 19:47:39.604073,CUST0068,Brazil ,Intel Core i9-13900K,CPU,7,610.48,532.67,0.0
2024-01-19 19:47:39.604073,CUST0437,India,HyperX Cloud II,Headset,8,119.67,72.08,0.0
2024-11-19 19:47:39.604073,CUST0097,Brazil,NVIDIA RTX 4070 Ti,GPU,9,940.98,666.73,0.1
2023-09-08 19:47:39.604073,CUST0335,Canada ,HyperX Cloud II,Headset,1,109.35,78.69,0.15
2024-06-30 19:47:39.604073,CUST0267,,Razer Huntsman Elite,Keyboard,6,215.08,181.29,0.05
2023-12-20 19:47:39.604073,CUST0063,India,Logitech G915 Keyboard,Keyboard,6,287.79,222.97,0.0
2024-02-28 19:47:39.604073,CUST0383,USA,NVIDIA RTX 4070 Ti,GPU,1,755.73,406.61,0.1
2024-11-14 19:47:39.604073,CUST0327,India,NVIDIA RTX 4080,GPU,2,990.82,726.4,0.15
2024-07-08 19:47:39.604073,CUST0113,,AMD Ryzen 7 5800X,CPU,1,281.61,190.95,0.1
2024-11-13 19:47:39.604073,CUST0214,Canada,Samsung 970 EVO 1TB SSD,Storage,3,85.98,69.54,0.2
2024-06-22 19:47:39.604073,CUST0227,Germany,Samsung 970 EVO 1TB SSD,Storage,3,103.7,78.95,0.1
2024-11-01 19:47:39.604073,CUST0144,USA,AMD Radeon RX 7900 XT,GPU,2,725.7,413.1,0.1
2024-08-03 19:47:39.604073,CUST0206,India,SteelSeries Arctis 7,Headset,5,126.32,65.76,0.05
2023-10-02 19:47:39.604073,CUST0054,Canada,ASUS ROG Strix Z690-F,Motherboard,8,428.01,268.62,0.05
2024-04-22 19:47:39.604073,CUST0189,France,HyperX Cloud II,Headset,6,??,98.07,0.1
2025-05-07 19:47:39.604073,CUST0369,India,Samsung 970 EVO 1TB SSD,Storage,7,81.91,58.68,0.2
2024-07-04 19:47:39.604073,CUST0342,Canada,ASUS ROG Strix Z690-F,Motherboard,8,345.24,228.03,0.1
2024-07-16 19:47:39.604073,CUST0253,France,MSI B550 Tomahawk,Motherboard,2,182.15,120.67,0.1
2025-05-29 19:47:39.604073,CUST0439,Brazil,Intel Core i9-13900K,CPU,8,592.27,502.11,0.0
2025-08-02 19:47:39.604073,CUST0280,UK,MSI B550 Tomahawk,Motherboard,4,171.92,95.24,0.1
2024-10-06 19:47:39.604073,CUST0345,India,Corsair RM850x PSU,Power Supply,2,141.33,92.45,0.05
2025-05-21 19:47:39.604073,CUST0202,France,ASUS TUF Gaming 32 Monitor,Monitor,8,406.13,286.03,0.15
2024-01-31 19:47:39.604073,CUST0165,Germany,AMD Ryzen 7 5800X,CPU,7,330.27,263.58,0.0
2024-11-16 19:47:39.604073,CUST0242,India,AMD Ryzen 7 5800X,CPU,6,291.44,220.78,0.05
2023-09-22 19:47:39.604073,CUST0160,Canada,Intel Core i9-13900K,CPU,9,514.74,415.06,0.1
2023-12-03 19:47:39.604073,CUST0354,Brazil,Samsung 970 EVO 1TB SSD,Storage,6,77.38,53.19,0.2
2023-11-04 19:47:39.604073,CUST0422,France,MSI B550 Tomahawk,Motherboard,9,201.18,137.01,0.05
2025-04-27 19:47:39.604073,CUST0354,India,Corsair Vengeance 16GB DDR4,RAM,2,69.6,36.19,0.0
2024-06-03 19:47:39.604073,CUST0235,USA,NVIDIA RTX 4080,GPU,6,1107.62,659.74,0.2
2024-04-20 19:47:39.604073,CUST0221,India,Dell Ultrasharp 27 Monitor,Monitor,4,488.54,428.77,0.15
2023-10-18 19:47:39.604073,CUST0019,Germany,Samsung 970 EVO 1TB SSD,Storage,2,98.6,58.78,0.05
2024-09-02 19:47:39.604073,CUST0391,UK,Corsair RM850x PSU,Power Supply,5,131.35,107.62,0.05
2025-02-23 19:47:39.604073,CUST0101,UK,MSI B550 Tomahawk,Motherboard,1,204.51,126.4,0.15
2025-02-01 19:47:39.604073,CUST0200,USA,HyperX Cloud II,Headset,7,118.54,71.77,0.15
2024-04-16 19:47:39.604073,CUST0118,UK,NVIDIA RTX 4070 Ti,GPU,8,659.63,358.62,0.0
2023-10-30 19:47:39.604073,CUST0367,Germany,HyperX Cloud II,Headset,6,96.0,61.67,0.15
2024-04-30 19:47:39.604073,CUST0386,UK,WD Black SN850 2TB SSD,Storage,2,181.1,105.83,0.0
2024-07-28 19:47:39.604073,CUST0439,USA,Razer DeathAdder V2,Mouse,2,62.11,50.51,0.2
2024-06-10 19:47:39.604073,CUST0310,Germany,MSI B550 Tomahawk,Motherboard,2,172.96,152.44,0.2
2023-09-14 19:47:39.604073,CUST0055,Brazil,HyperX Cloud II,Headset,3,111.55,77.95,0.15
2025-06-16 19:47:39.604073,CUST0042,France,Intel Core i9-13900K,CPU,8,489.3,348.58,0.15
2024-02-11 19:47:39.604073,CUST0032,UK,HyperX Cloud II,Headset,2,83.9,63.16,0.05
2023-10-18 19:47:39.604073,CUST0277,UK,HyperX Cloud II,Headset,9,81.53,57.15,0.2
2024-09-19 19:47:39.604073,CUST0152,Canada,Seagate Barracuda 4TB HDD,Storage,4,99.58,62.35,0.2
2024-03-27 19:47:39.604073,CUST0329,UK,Dell Ultrasharp 27 Monitor,Monitor,8,501.79,402.55,0.0
2025-01-24 19:47:39.604073,CUST0214,Australia,Logitech G915 Keyboard,Keyboard,9,294.0,240.51,0.15
2025-07-12 19:47:39.604073,CUST0330,Germany,EVGA SuperNOVA 750 G6 PSU,Power Supply,8,101.43,71.59,0.15
2025-03-12 19:47:39.604073,CUST0005,India,SteelSeries Arctis 7,Headset,8,172.52,133.9,0.1
2023-09-12 19:47:39.604073,CUST0020,UK,G.Skill Trident Z 32GB DDR5,RAM,7,222.48,178.01,0.0
2024-07-27 19:47:39.604073,CUST0097,India,Corsair RM850x PSU,Power Supply,6,150.69,110.28,0.05
2024-07-11 19:47:39.604073,CUST0102,Germany,SteelSeries Arctis 7,Headset,7,155.89,132.11,0.1
2023-10-28 19:47:39.604073,CUST0491,Germany,,CPU,5,514.45,439.18,0.1
2025-04-03 19:47:39.604073,CUST0385,USA,,Mouse,9,57.59,40.67,0.05
2024-02-17 19:47:39.604073,CUST0313,Germany,G.Skill Trident Z 32GB DDR5,RAM,5,189.61,128.61,0.2
2024-09-04 19:47:39.604073,CUST0337,UK,Corsair Vengeance 16GB DDR4,RAM,1,92.34,71.39,0.15
2024-07-17 19:47:39.604073,CUST0268,Brazil,Seagate Barracuda 4TB HDD,Storage,7,93.18,66.7,0.2
2024-12-17 19:47:39.604073,CUST0457,Germany,AMD Ryzen 7 5800X,CPU,1,322.42,261.16,0.1
2023-11-24 19:47:39.604073,CUST0056,Brazil,Corsair Vengeance 16GB DDR4,RAM,3,94.85,68.69,0.05
2024-12-28 19:47:39.604073,CUST0461,Australia,G.Skill Trident Z 32GB DDR5,RAM,9,188.43,120.59,0.1
2024-03-23 19:47:39.604073,CUST0399,France,NVIDIA RTX 4080,GPU,4,1211.42,919.81,0.1
2025-01-05 19:47:39.604073,CUST0466,USA,Intel Core i9-13900K,CPU,4,565.68,447.99,0.1
2024-04-14 19:47:39.604073,CUST0332,Australia,SteelSeries Arctis 7,Headset,8,140.47,117.36,0.05
2024-03-05 19:47:39.604073,CUST0387,Brazil,ASUS ROG Strix Z690-F,Motherboard,6,433.88,360.12,0.05
2024-09-19 19:47:39.604073,CUST0465,Australia,SteelSeries Arctis 7,Headset,5,132.87,100.53,0.15
2024-12-28 19:47:39.604073,CUST0274,USA,Samsung 970 EVO 1TB SSD,Storage,8,80.82,64.54,0.05
2023-12-10 19:47:39.604073,CUST0279,France,NVIDIA RTX 4070 Ti,GPU,7,951.53,852.94,0.2
2024-09-24 19:47:39.604073,CUST0171,UK,G.Skill Trident Z 32GB DDR5,RAM,2,236.39,168.74,0.05
2024-05-23 19:47:39.604073,CUST0209,Canada,WD Black SN850 2TB SSD,Storage,9,233.79,147.73,0.2
2025-05-19 19:47:39.604073,CUST0119,Brazil,Dell Ultrasharp 27 Monitor,Monitor,8,484.91,421.01,0.0
2025-02-11 19:47:39.604073,CUST0484,Australia,WD Black SN850 2TB SSD,Storage,8,171.83,150.46,0.05
2024-05-21 19:47:39.604073,CUST0485,UK,ASUS TUF Gaming 32 Monitor,Monitor,9,313.15,278.16,0.05
2025-05-11 19:47:39.604073,CUST0130,UK,NVIDIA RTX 4080,GPU,7,1086.47,890.52,0.15
2025-03-20 19:47:39.604073,CUST0337,France,NVIDIA RTX 4070 Ti,GPU,3,799.63,620.39,0.0
2024-04-09 19:47:39.604073,CUST0336,UK,Intel Core i9-13900K,CPU,8,495.38,315.57,0.2
2024-03-23 19:47:39.604073,CUST0295,France,G.Skill Trident Z 32GB DDR5,RAM,8,172.99,128.47,0.0
2024-04-09 19:47:39.604073,CUST0103,India,Intel Core i9-13900K,CPU,8,685.48,425.01,0.0
2024-10-23 19:47:39.604073,CUST0122,USA,Seagate Barracuda 4TB HDD,Storage,1,94.23,68.3,0.15
2025-07-23 19:47:39.604073,CUST0036,Germany,SteelSeries Arctis 7,Headset,4,136.01,82.64,0.05
2025-03-12 19:47:39.604073,CUST0030,USA ,Seagate Barracuda 4TB HDD,Storage,6,111.78,89.16,0.1
2023-12-15 19:47:39.604073,CUST0445,Germany,Logitech G915 Keyboard,Keyboard,5,260.83,207.27,0.1
2024-08-20 19:47:39.604073,CUST0475,India,NVIDIA RTX 4070 Ti,GPU,4,656.05,500.01,0.0
2025-01-07 19:47:39.604073,CUST0083,UK,ASUS ROG Strix Z690-F,Motherboard,7,472.59,285.76,0.1
2025-04-09 19:47:39.604073,CUST0378,India,NVIDIA RTX 4080,GPU,2,1371.29,869.7,0.05
2024-10-04 19:47:39.604073,CUST0197,Germany,NVIDIA RTX 4070 Ti,GPU,9,882.51,745.61,0.0
2024-11-14 19:47:39.604073,CUST0275,UK,WD Black SN850 2TB SSD,Storage,6,198.21,118.39,0.2
2025-07-11 19:47:39.604073,CUST0441,USA,,Monitor,3,349.96,247.6,0.2
2024-02-18 19:47:39.604073,CUST0019,Brazil,AMD Ryzen 7 5800X,CPU,ten,356.81,178.87,0.2
2025-08-08 19:47:39.604073,CUST0032,UK,,Monitor,5,377.22,298.7,0.05
2023-10-13 19:47:39.604073,CUST0310,India,Razer Huntsman Elite,Keyboard,1,227.7,204.57,0.2
2025-03-23 19:47:39.604073,CUST0270,Canada,Razer Huntsman Elite,Keyboard,3,234.22,210.06,0.2
2025-06-12 19:47:39.604073,CUST0418,Germany,MSI B550 Tomahawk,Motherboard,3,214.82,182.07,0.05
2024-07-19 19:47:39.604073,CUST0154,Germany,Razer DeathAdder V2,Mouse,2,64.1,37.43,0.2
2023-09-30 19:47:39.604073,CUST0417,USA,Dell Ultrasharp 27 Monitor,Monitor,4,538.94,420.94,0.05
2024-01-14 19:47:39.604073,CUST0189,Germany,NVIDIA RTX 4070 Ti,GPU,9,932.85,504.24,0.15
2025-04-27 19:47:39.604073,CUST0248,France,AMD Radeon RX 7900 XT,GPU,8,870.07,492.67,0.2
2025-08-17 19:47:39.604073,CUST0470,USA,Dell Ultrasharp 27 Monitor,Monitor,9,427.67,339.38,0.05
2024-08-27 19:47:39.604073,CUST0258,India,,RAM,9,184.07,94.6,0.15
2025-05-15 19:47:39.604073,CUST0290,India,HyperX Cloud II,Headset,4,112.17,58.96,0.2
2023-11-10 19:47:39.604073,CUST0358,Germany,Logitech G Pro Superlight,Mouse,8,162.92,86.96,0.1
2023-11-16 19:47:39.604073,CUST0045,Germany,Logitech G Pro Superlight,Mouse,2,154.15,82.9,0.05
2025-04-03 19:47:39.604073,CUST0458,UK,Intel Core i9-13900K,CPU,7,606.27,313.47,0.15
2024-02-08 19:47:39.604073,CUST0427,Germany,G.Skill Trident Z 32GB DDR5,RAM,3,200.2,154.03,0.0
2024-03-06 19:47:39.604073,CUST0033,Germany,Seagate Barracuda 4TB HDD,Storage,6,108.74,91.21,0.1
2024-03-27 19:47:39.604073,CUST0082,USA ,NVIDIA RTX 4080,GPU,1,1384.71,780.84,0.2
2024-04-16 19:47:39.604073,CUST0218,India,ASUS ROG Strix Z690-F,Motherboard,2,320.89,197.23,0.2
2025-08-16 19:47:39.604073,CUST0061,Canada,ASUS ROG Strix Z690-F,Motherboard,7,440.54,248.37,0.0
2024-09-18 19:47:39.604073,CUST0233,Brazil,EVGA SuperNOVA 750 G6 PSU,Power Supply,7,114.94,98.14,0.0
2024-02-02 19:47:39.604073,CUST0382,USA,MSI B550 Tomahawk,Motherboard,2,187.3,112.93,0.2
2025-03-17 19:47:39.604073,CUST0411,Canada,ASUS TUF Gaming 32 Monitor,Monitor,8,385.71,210.9,0.05
2024-12-06 19:47:39.604073,CUST0436,France,Corsair RM850x PSU,Power Supply,9,124.55,107.02,0.15
2023-10-27 19:47:39.604073,CUST0333,Brazil ,ASUS ROG Strix Z690-F,Motherboard,6,455.73,408.92,0.2
2024-04-18 19:47:39.604073,CUST0159,France,HyperX Cloud II,Headset,9,103.6,64.86,0.1
2024-06-05 19:47:39.604073,CUST0128,Canada,ASUS ROG Strix Z690-F,Motherboard,4,458.44,299.29,0.1
2024-04-18 19:47:39.604073,CUST0020,Brazil,EVGA SuperNOVA 750 G6 PSU,Power Supply,4,120.25,96.08,0.1
2023-10-08 19:47:39.604073,CUST0363,Germany,Seagate Barracuda 4TB HDD,Storage,9,107.5,80.47,0.15
2024-05-10 19:47:39.604073,CUST0072,Brazil,AMD Ryzen 7 5800X,CPU,6,??,296.98,0.15
2024-09-18 19:47:39.604073,CUST0355,Germany,Seagate Barracuda 4TB HDD,Storage,8,111.63,86.07,0.2
2024-09-27 19:47:39.604073,CUST0351,Germany ,AMD Radeon RX 7900 XT,GPU,7,1045.49,925.79,0.15
2024-11-24 19:47:39.604073,CUST0438,France,MSI B550 Tomahawk,Motherboard,8,159.98,85.61,0.05
2024-07-31 19:47:39.604073,CUST0417,Canada,EVGA SuperNOVA 750 G6 PSU,Power Supply,2,121.02,63.0,0.2
2024-05-30 19:47:39.604073,CUST0125,USA,Samsung 970 EVO 1TB SSD,Storage,9,89.64,57.96,0.2
2024-12-17 19:47:39.604073,CUST0252,UK,Razer DeathAdder V2,Mouse,4,56.96,33.73,0.0
2023-11-11 19:47:39.604073,CUST0031,Germany,Corsair Vengeance 16GB DDR4,RAM,9,80.45,70.13,0.2
2024-04-10 19:47:39.604073,CUST0472,Brazil,Logitech G915 Keyboard,Keyboard,6,251.59,151.74,0.1
2023-09-20 19:47:39.604073,CUST0316,,ASUS ROG Strix Z690-F,Motherboard,8,451.93,311.56,0.1
2025-01-21 19:47:39.604073,CUST0341,Australia,ASUS ROG Strix Z690-F,Motherboard,5,422.07,215.21,0.05
2024-01-20 19:47:39.604073,CUST0096,India,AMD Ryzen 7 5800X,CPU,7,368.49,191.89,0.05
2024-10-30 19:47:39.604073,CUST0243,Germany,G.Skill Trident Z 32GB DDR5,RAM,9,207.52,141.78,0.15
2024-12-11 19:47:39.604073,CUST0421,France,Corsair RM850x PSU,Power Supply,3,110.35,68.08,0.2
2024-08-03 19:47:39.604073,CUST0245,India,Corsair RM850x PSU,Power Supply,5,124.6,67.01,0.15
2024-06-22 19:47:39.604073,CUST0438,France,SteelSeries Arctis 7,Headset,6,159.13,88.59,0.0
2025-02-15 19:47:39.604073,CUST0348,USA,Razer Huntsman Elite,Keyboard,1,180.86,103.16,0.0
2023-11-30 19:47:39.604073,CUST0244,France,AMD Ryzen 7 5800X,CPU,9,395.06,283.77,0.05
2025-07-05 19:47:39.604073,CUST0020,UK,Logitech G Pro Superlight,Mouse,1,147.14,114.03,0.05
2025-08-26 19:47:39.604073,CUST0200,USA,Corsair Vengeance 16GB DDR4,RAM,5,74.67,61.31,0.0
2024-02-04 19:47:39.604073,CUST0150,Germany,Razer Huntsman Elite,Keyboard,5,210.82,128.3,0.05
2024-04-23 19:47:39.604073,CUST0404,Brazil,ASUS TUF Gaming 32 Monitor,Monitor,6,376.96,306.84,0.2
2024-05-23 19:47:39.604073,CUST0211,UK,NVIDIA RTX 4080,GPU,4,1392.21,1214.33,0.15
2025-02-07 19:47:39.604073,CUST0472,Brazil,AMD Ryzen 7 5800X,CPU,2,400.78,221.83,0.1
2025-03-05 19:47:39.604073,CUST0314,Australia,Dell Ultrasharp 27 Monitor,Monitor,3,403.27,218.45,0.2
2024-06-17 19:47:39.604073,CUST0075,UK,NVIDIA RTX 4080,GPU,1,1046.24,760.87,0.05
2025-01-01 19:47:39.604073,CUST0384,India,Seagate Barracuda 4TB HDD,Storage,8,108.86,70.15,0.2
2024-07-16 19:47:39.604073,CUST0282,Brazil,NVIDIA RTX 4070 Ti,GPU,3,650.28,397.02,0.1
2023-09-02 19:47:39.604073,CUST0062,Canada,WD Black SN850 2TB SSD,Storage,8,216.4,148.73,0.2
2023-09-15 19:47:39.604073,CUST0172,UK,AMD Radeon RX 7900 XT,GPU,3,787.52,522.44,0.15
2024-04-14 19:47:39.604073,CUST0140,Canada,Samsung 970 EVO 1TB SSD,Storage,9,78.62,60.52,0.2
