Date,Customer ID,Country,Product,Product Category,Units Sold,Product Price,Product Cost,Discount,Sale ID,Month,Year,Discount Revenue,Total Cost,Profit,Customer Type
3/9/2025,CUST0072,France,ASUS TUF Gaming 32 Monitor,Monitor,4,374.91,219.55,0.15,188,March,2025,1274.694,878.2,396.494,Business
6/13/2025,CUST0056,Australia,Razer Huntsman Elite,Keyboard,7,181.79,145.5,0.1,189,June,2025,1145.277,1018.5,126.777,Business
6/10/2024,CUST0412,Brazil,G.Skill Trident Z 32GB DDR5,RAM,5,197.09,119.09,0.1,190,June,2024,886.905,595.45,291.455,Reseller
3/27/2024,CUST0329,USA,Dell Ultrasharp 27 Monitor,Monitor,8,501.79,402.55,0,191,March,2024,4014.32,3220.4,793.92,Individual
1/24/2025,CUST0214,USA,Logitech G915 Keyboard,Keyboard,9,294,240.51,0.15,192,January,2025,2249.1,2164.59,84.51,Individual
7/12/2025,CUST0330,Canada,EVGA SuperNOVA 750 G6 PSU,Power Supply,8,101.43,71.59,0.15,193,July,2025,689.724,572.72,117.004,Individual
9/10/2024,CUST0346,UK,Logitech G Pro Superlight,Mouse,1,172.02,107.75,0.1,194,September,2024,154.818,107.75,47.068,Business
6/25/2024,CUST0319,Germany,G.Skill Trident Z 32GB DDR5,RAM,1,175.76,134.62,0.1,195,June,2024,158.184,134.62,23.564,Reseller
3/12/2025,CUST0005,Brazil,SteelSeries Arctis 7,Headset,8,172.52,133.9,0.1,196,March,2025,1242.144,1071.2,170.944,Reseller
11/17/2024,CUST0313,Australia,AMD Ryzen 7 5800X,CPU,8,367.23,275.49,0.1,197,November,2024,2644.056,2203.92,440.136,Reseller
9/12/2023,CUST0020,USA,G.Skill Trident Z 32GB DDR5,RAM,7,222.48,178.01,0,198,September,2023,1557.36,1246.07,311.29,Business
1/5/2024,CUST0016,UK,NVIDIA RTX 4080,GPU,1,1077.64,772.88,0.1,199,January,2024,969.876,772.88,196.996,Individual
1/28/2025,CUST0305,USA,ASUS ROG Strix Z690-F,Motherboard,9,476.46,330.76,0.1,200,January,2025,3859.326,2976.84,882.486,Individual
1/14/2025,CUST0180,USA,ASUS TUF Gaming 32 Monitor,Monitor,3,280.14,244.78,0.15,201,January,2025,714.357,734.34,-19.983,Individual
12/29/2023,CUST0276,USA,NVIDIA RTX 4080,GPU,9,1392.77,754.23,0.2,202,December,2023,10027.944,6788.07,3239.874,Individual
7/27/2024,CUST0097,USA,Corsair RM850x PSU,Power Supply,6,150.69,110.28,0.05,203,July,2024,858.933,661.68,197.253,Individual
7/4/2025,CUST0216,USA,MSI B550 Tomahawk,Motherboard,3,173.33,103.11,0.2,204,July,2025,415.992,309.33,106.662,Individual
5/1/2024,CUST0034,France,Razer DeathAdder V2,Mouse,4,65.31,53.75,0.15,205,May,2024,222.054,215,7.054,Business
7/11/2024,CUST0102,France,SteelSeries Arctis 7,Headset,7,155.89,132.11,0.1,206,July,2024,982.107,924.77,57.337,Reseller
7/17/2024,CUST0178,Canada,MSI B550 Tomahawk,Motherboard,3,214.31,183.39,0.1,207,July,2024,578.637,550.17,28.467,Business
10/28/2023,CUST0491,USA,Intel Core i9-13900K,CPU,5,514.45,439.18,0.1,208,October,2023,2315.025,2195.9,119.125,Individual
6/19/2024,CUST0254,France,ASUS ROG Strix Z690-F,Motherboard,9,461.36,330.4,0.05,209,June,2024,3944.628,2973.6,971.028,Reseller
4/3/2025,CUST0385,Brazil,Razer DeathAdder V2,Mouse,9,57.59,40.67,0.05,210,April,2025,492.3945,366.03,126.3645,Individual
6/12/2025,CUST0483,UK,Samsung 970 EVO 1TB SSD,Storage,4,79.7,71.11,0.2,211,June,2025,255.04,284.44,-29.4,Individual
2/17/2024,CUST0313,Australia,G.Skill Trident Z 32GB DDR5,RAM,5,189.61,128.61,0.2,212,February,2024,758.44,643.05,115.39,Reseller
12/27/2023,CUST0174,Canada,ASUS ROG Strix Z690-F,Motherboard,4,443.13,245.96,0.1,213,December,2023,1595.268,983.84,611.428,Reseller
9/6/2024,CUST0035,India,Logitech G915 Keyboard,Keyboard,5,208,150.22,0.15,214,September,2024,884,751.1,132.9,Individual
1/29/2025,CUST0209,Australia,ASUS ROG Strix Z690-F,Motherboard,10,449.54,299.07,0.2,215,January,2025,3596.32,2990.7,605.62,Individual
9/12/2023,CUST0203,India,Samsung 970 EVO 1TB SSD,Storage,4,97.7,61.55,0.05,216,September,2023,371.26,246.2,125.06,Individual
6/1/2024,CUST0442,UK,Razer DeathAdder V2,Mouse,6,68.93,34.76,0,217,June,2024,413.58,208.56,205.02,Business
11/8/2023,CUST0066,India,NVIDIA RTX 4080,GPU,9,1224.61,615.4,0.1,218,November,2023,9919.341,5538.6,4380.741,Individual
4/3/2025,CUST0068,Australia,Corsair Vengeance 16GB DDR4,RAM,8,67.27,48.08,0.15,219,April,2025,457.436,384.64,72.796,Reseller
8/12/2024,CUST0163,UK,ASUS ROG Strix Z690-F,Motherboard,6,472.1,422.93,0,220,August,2024,2832.6,2537.58,295.02,Business
4/8/2024,CUST0404,Australia,WD Black SN850 2TB SSD,Storage,7,234.14,194.12,0,221,April,2024,1638.98,1358.84,280.14,Business
7/29/2025,CUST0128,Canada,G.Skill Trident Z 32GB DDR5,RAM,6,170.13,107.16,0.2,222,July,2025,816.624,642.96,173.664,Individual
4/5/2024,CUST0008,Australia,Razer Huntsman Elite,Keyboard,9,215.93,122.02,0.05,223,April,2024,1846.2015,1098.18,748.0215,Individual
9/26/2024,CUST0484,UK,NVIDIA RTX 4070 Ti,GPU,6,862.16,721.4,0.15,224,September,2024,4397.016,4328.4,68.616,Reseller
10/24/2023,CUST0009,Brazil,ASUS ROG Strix Z690-F,Motherboard,8,345.62,264.44,0.05,225,October,2023,2626.712,2115.52,511.192,Reseller
2/13/2025,CUST0338,Germany,Logitech G Pro Superlight,Mouse,9,175.17,135.46,0.15,226,February,2025,1340.0505,1219.14,120.9105,Business
9/21/2024,CUST0401,France,ASUS TUF Gaming 32 Monitor,Monitor,8,417.43,372.13,0,227,September,2024,3339.44,2977.04,362.4,Business
10/30/2023,CUST0402,Brazil,Razer DeathAdder V2,Mouse,7,59.04,30.21,0.1,228,October,2023,371.952,211.47,160.482,Business
7/15/2024,CUST0452,Canada,ASUS ROG Strix Z690-F,Motherboard,5,398.56,267.08,0,229,July,2024,1992.8,1335.4,657.4,Reseller
8/25/2025,CUST0469,Germany,Dell Ultrasharp 27 Monitor,Monitor,6,450.34,285.57,0,230,August,2025,2702.04,1713.42,988.62,Individual
7/12/2025,CUST0474,Australia,Intel Core i9-13900K,CPU,9,501.64,319.78,0.05,231,July,2025,4289.022,2878.02,1411.002,Reseller
11/14/2024,CUST0308,UK,ASUS ROG Strix Z690-F,Motherboard,2,376.23,281.04,0.05,232,November,2024,714.837,562.08,152.757,Reseller
12/13/2023,CUST0378,Australia,MSI B550 Tomahawk,Motherboard,5,163.16,132.7,0,233,December,2023,815.8,663.5,152.3,Business
2/9/2025,CUST0440,India,Corsair Vengeance 16GB DDR4,RAM,6,65.39,56.66,0,234,February,2025,392.34,339.96,52.38,Reseller
8/9/2024,CUST0043,India,EVGA SuperNOVA 750 G6 PSU,Power Supply,2,130,105.23,0,235,August,2024,260,210.46,49.54,Reseller
5/8/2024,CUST0387,India,AMD Ryzen 7 5800X,CPU,4,383.58,194.69,0.1,236,May,2024,1380.888,778.76,602.128,Reseller
10/16/2024,CUST0388,India,Corsair Vengeance 16GB DDR4,RAM,5,82.19,47.14,0.15,237,October,2024,349.3075,235.7,113.6075,Individual
6/17/2025,CUST0369,Canada,G.Skill Trident Z 32GB DDR5,RAM,6,183.39,110.43,0.15,238,June,2025,935.289,662.58,272.709,Individual
5/17/2025,CUST0061,France,NVIDIA RTX 4080,GPU,1,1249.14,659.04,0,239,May,2025,1249.14,659.04,590.1,Individual
3/5/2025,CUST0046,Australia,NVIDIA RTX 4080,GPU,5,1187.98,690.96,0.2,240,March,2025,4751.92,3454.8,1297.12,Reseller
5/17/2025,CUST0051,France,Razer DeathAdder V2,Mouse,6,54.78,44.53,0.05,241,May,2025,312.246,267.18,45.066,Individual
4/15/2024,CUST0116,USA,WD Black SN850 2TB SSD,Storage,3,229.25,125.28,0.15,242,April,2024,584.5875,375.84,208.7475,Individual
7/2/2025,CUST0489,Brazil,ASUS TUF Gaming 32 Monitor,Monitor,3,304.62,252.31,0.2,243,July,2025,731.088,756.93,-25.842,Reseller
3/14/2024,CUST0281,Australia,Logitech G Pro Superlight,Mouse,7,156.07,96.1,0.05,244,March,2024,1037.8655,672.7,365.1655,Business
1/22/2025,CUST0440,India,Dell Ultrasharp 27 Monitor,Monitor,1,395.4,204.83,0.2,245,January,2025,316.32,204.83,111.49,Reseller
4/29/2024,CUST0321,Australia,MSI B550 Tomahawk,Motherboard,4,191.39,152.75,0.1,246,April,2024,689.004,611,78.004,Business
6/11/2025,CUST0186,Australia,Corsair Vengeance 16GB DDR4,RAM,2,77.32,51.59,0,247,June,2025,154.64,103.18,51.46,Business
7/30/2024,CUST0143,Germany,Dell Ultrasharp 27 Monitor,Monitor,5,457.03,247.61,0,248,July,2024,2285.15,1238.05,1047.1,Reseller
9/4/2024,CUST0337,India,Corsair Vengeance 16GB DDR4,RAM,1,92.34,71.39,0.15,249,September,2024,78.489,71.39,7.099,Reseller
12/9/2023,CUST0158,USA,HyperX Cloud II,Headset,3,86.92,59.63,0.2,250,December,2023,208.608,178.89,29.718,Individual
10/1/2023,CUST0057,Germany,EVGA SuperNOVA 750 G6 PSU,Power Supply,6,125.65,72.5,0.15,251,October,2023,640.815,435,205.815,Individual
2/11/2024,CUST0202,UK,WD Black SN850 2TB SSD,Storage,5,194.09,129.05,0.2,252,February,2024,776.36,645.25,131.11,Business
3/13/2025,CUST0354,UK,Logitech G915 Keyboard,Keyboard,4,272.89,233.81,0.15,253,March,2025,927.826,935.24,-7.414,Business
6/13/2025,CUST0070,Australia,Razer Huntsman Elite,Keyboard,2,208.53,143.84,0.1,254,June,2025,375.354,287.68,87.674,Individual
7/17/2024,CUST0268,UK,Seagate Barracuda 4TB HDD,Storage,7,93.18,66.7,0.2,255,July,2024,521.808,466.9,54.908,Reseller
3/14/2025,CUST0314,Canada,ASUS TUF Gaming 32 Monitor,Monitor,5,289.27,160.99,0.2,256,March,2025,1157.08,804.95,352.13,Reseller
10/12/2023,CUST0203,India,G.Skill Trident Z 32GB DDR5,RAM,5,173.65,92.94,0.2,257,October,2023,694.6,464.7,229.9,Individual
12/17/2024,CUST0457,USA,AMD Ryzen 7 5800X,CPU,1,322.42,261.16,0.1,258,December,2024,290.178,261.16,29.018,Individual
11/24/2023,CUST0056,Australia,Corsair Vengeance 16GB DDR4,RAM,3,94.85,68.69,0.05,259,November,2023,270.3225,206.07,64.2525,Business
12/28/2024,CUST0461,India,G.Skill Trident Z 32GB DDR5,RAM,9,188.43,120.59,0.1,260,December,2024,1526.283,1085.31,440.973,Reseller
7/18/2025,CUST0490,UK,Corsair RM850x PSU,Power Supply,3,121.77,68.07,0.15,261,July,2025,310.5135,204.21,106.3035,Business
10/1/2024,CUST0486,Germany,Logitech G Pro Superlight,Mouse,1,131.19,102.36,0.1,262,October,2024,118.071,102.36,15.711,Reseller
2/24/2025,CUST0037,Canada,Samsung 970 EVO 1TB SSD,Storage,4,76.16,49.26,0.15,263,February,2025,258.944,197.04,61.904,Business
3/23/2024,CUST0399,USA,NVIDIA RTX 4080,GPU,4,1211.42,919.81,0.1,264,March,2024,4361.112,3679.24,681.872,Business
1/5/2025,CUST0466,Canada,Intel Core i9-13900K,CPU,4,565.68,447.99,0.1,265,January,2025,2036.448,1791.96,244.488,Individual
4/30/2024,CUST0455,USA,MSI B550 Tomahawk,Motherboard,6,192.79,170.99,0,266,April,2024,1156.74,1025.94,130.8,Reseller
10/4/2023,CUST0422,Brazil,SteelSeries Arctis 7,Headset,6,140.21,82.5,0.15,267,October,2023,715.071,495,220.071,Reseller
4/14/2024,CUST0332,Germany,SteelSeries Arctis 7,Headset,8,140.47,117.36,0.05,268,April,2024,1067.572,938.88,128.692,Reseller
3/5/2024,CUST0387,India,ASUS ROG Strix Z690-F,Motherboard,6,433.88,360.12,0.05,269,March,2024,2473.116,2160.72,312.396,Reseller
9/19/2024,CUST0465,UK,SteelSeries Arctis 7,Headset,5,132.87,100.53,0.15,270,September,2024,564.6975,502.65,62.0475,Individual
6/25/2024,CUST0098,Canada,Seagate Barracuda 4TB HDD,Storage,6,102.17,79.35,0.2,271,June,2024,490.416,476.1,14.316,Business
9/16/2023,CUST0175,Germany,Corsair RM850x PSU,Power Supply,5,120.76,89.28,0.1,272,September,2023,543.42,446.4,97.02,Individual
12/28/2024,CUST0274,Brazil,Samsung 970 EVO 1TB SSD,Storage,8,80.82,64.54,0.05,273,December,2024,614.232,516.32,97.912,Individual
2/10/2024,CUST0291,Australia,NVIDIA RTX 4070 Ti,GPU,9,632.83,440.2,0.15,274,February,2024,4841.1495,3961.8,879.3495,Reseller
12/10/2023,CUST0279,France,NVIDIA RTX 4070 Ti,GPU,7,951.53,852.94,0.2,275,December,2023,5328.568,5970.58,-642.012,Business
2/7/2025,CUST0452,Canada,Razer DeathAdder V2,Mouse,4,63.52,36.04,0,276,February,2025,254.08,144.16,109.92,Reseller
9/24/2024,CUST0171,USA,G.Skill Trident Z 32GB DDR5,RAM,2,236.39,168.74,0.05,277,September,2024,449.141,337.48,111.661,Reseller
3/11/2025,CUST0033,Brazil,Seagate Barracuda 4TB HDD,Storage,5,98.42,72.61,0.1,278,March,2025,442.89,363.05,79.84,Business
5/23/2024,CUST0209,Australia,WD Black SN850 2TB SSD,Storage,9,233.79,147.73,0.2,279,May,2024,1683.288,1329.57,353.718,Individual
5/19/2025,CUST0119,USA,Dell Ultrasharp 27 Monitor,Monitor,8,484.91,421.01,0,280,May,2025,3879.28,3368.08,511.2,Reseller
4/19/2024,CUST0416,Brazil,Dell Ultrasharp 27 Monitor,Monitor,9,382.82,337.84,0.2,281,April,2024,2756.304,3040.56,-284.256,Reseller
1/27/2024,CUST0303,USA,Corsair Vengeance 16GB DDR4,RAM,9,76.84,43.5,0.15,282,January,2024,587.826,391.5,196.326,Reseller
2/11/2025,CUST0484,UK,WD Black SN850 2TB SSD,Storage,8,171.83,150.46,0.05,283,February,2025,1305.908,1203.68,102.228,Reseller
3/21/2025,CUST0417,UK,MSI B550 Tomahawk,Motherboard,5,211.96,110.43,0.1,284,March,2025,953.82,552.15,401.67,Business
1/13/2024,CUST0243,UK,Intel Core i9-13900K,CPU,7,532.81,323.6,0.2,285,January,2024,2983.736,2265.2,718.536,Business
5/21/2024,CUST0485,France,ASUS TUF Gaming 32 Monitor,Monitor,9,313.15,278.16,0.05,286,May,2024,2677.4325,2503.44,173.9925,Business
5/11/2025,CUST0130,Australia,NVIDIA RTX 4080,GPU,7,1086.47,890.52,0.15,287,May,2025,6464.4965,6233.64,230.8565,Individual
6/13/2024,CUST0227,Germany,Dell Ultrasharp 27 Monitor,Monitor,7,454.01,320.83,0.1,288,June,2024,2860.263,2245.81,614.453,Reseller
3/20/2025,CUST0337,India,NVIDIA RTX 4070 Ti,GPU,3,799.63,620.39,0,289,March,2025,2398.89,1861.17,537.72,Reseller
4/9/2024,CUST0336,USA,Intel Core i9-13900K,CPU,8,495.38,315.57,0.2,290,April,2024,3170.432,2524.56,645.872,Business
9/29/2024,CUST0436,Australia,NVIDIA RTX 4070 Ti,GPU,6,858.34,517.7,0.1,291,September,2024,4635.036,3106.2,1528.836,Reseller
3/9/2024,CUST0124,Germany,AMD Radeon RX 7900 XT,GPU,8,896.11,750.95,0.05,292,March,2024,6810.436,6007.6,802.836,Individual
8/9/2025,CUST0122,France,Corsair RM850x PSU,Power Supply,8,114.65,69.06,0,293,August,2025,917.2,552.48,364.72,Business
3/23/2024,CUST0295,Australia,G.Skill Trident Z 32GB DDR5,RAM,8,172.99,128.47,0,294,March,2024,1383.92,1027.76,356.16,Individual
3/12/2024,CUST0480,Australia,Samsung 970 EVO 1TB SSD,Storage,9,99.92,89.33,0.2,295,March,2024,719.424,803.97,-84.546,Business
4/9/2024,CUST0103,Germany,Intel Core i9-13900K,CPU,8,685.48,425.01,0,296,April,2024,5483.84,3400.08,2083.76,Reseller
10/23/2024,CUST0122,France,Seagate Barracuda 4TB HDD,Storage,1,94.23,68.3,0.15,297,October,2024,80.0955,68.3,11.7955,Business
5/7/2024,CUST0189,USA,Razer Huntsman Elite,Keyboard,8,249.3,175.74,0.05,298,May,2024,1894.68,1405.92,488.76,Individual
7/23/2025,CUST0036,UK,SteelSeries Arctis 7,Headset,4,136.01,82.64,0.05,299,July,2025,516.838,330.56,186.278,Individual
3/12/2025,CUST0030,Brazil,Seagate Barracuda 4TB HDD,Storage,6,111.78,89.16,0.1,300,March,2025,603.612,534.96,68.652,Individual
10/5/2024,CUST0432,Brazil,HyperX Cloud II,Headset,2,116.52,61.32,0.1,301,October,2024,209.736,122.64,87.096,Business
5/13/2024,CUST0151,France,Razer Huntsman Elite,Keyboard,4,169.22,89.93,0,302,May,2024,676.88,359.72,317.16,Reseller
12/15/2023,CUST0445,USA,Logitech G915 Keyboard,Keyboard,5,260.83,207.27,0.1,303,December,2023,1173.735,1036.35,137.385,Business
10/31/2024,CUST0340,India,Samsung 970 EVO 1TB SSD,Storage,10,90.31,54.4,0.15,304,October,2024,767.635,544,223.635,Reseller
8/20/2024,CUST0475,UK,NVIDIA RTX 4070 Ti,GPU,4,656.05,500.01,0,305,August,2024,2624.2,2000.04,624.16,Reseller
9/2/2023,CUST0047,UK,Intel Core i9-13900K,CPU,7,567.38,293.21,0.1,306,September,2023,3574.494,2052.47,1522.024,Reseller
1/7/2025,CUST0083,USA,ASUS ROG Strix Z690-F,Motherboard,7,472.59,285.76,0.1,307,January,2025,2977.317,2000.32,976.997,Business
1/26/2024,CUST0039,France,Samsung 970 EVO 1TB SSD,Storage,5,91.41,74,0.1,308,January,2024,411.345,370,41.345,Individual
4/9/2025,CUST0378,Australia,NVIDIA RTX 4080,GPU,2,1371.29,869.7,0.05,309,April,2025,2605.451,1739.4,866.051,Business
10/4/2024,CUST0197,France,NVIDIA RTX 4070 Ti,GPU,9,882.51,745.61,0,310,October,2024,7942.59,6710.49,1232.1,Reseller
1/1/2024,CUST0145,Canada,ASUS ROG Strix Z690-F,Motherboard,5,359.52,217.76,0.2,311,January,2024,1438.08,1088.8,349.28,Individual
3/21/2025,CUST0059,Canada,SteelSeries Arctis 7,Headset,5,140.93,118.28,0.2,312,March,2025,563.72,591.4,-27.68,Business
11/14/2024,CUST0275,UK,WD Black SN850 2TB SSD,Storage,6,198.21,118.39,0.2,313,November,2024,951.408,710.34,241.068,Individual
11/9/2023,CUST0229,USA,SteelSeries Arctis 7,Headset,7,133.31,111.95,0.1,314,November,2023,839.853,783.65,56.203,Business
7/11/2025,CUST0441,Canada,ASUS TUF Gaming 32 Monitor,Monitor,3,349.96,247.6,0.2,315,July,2025,839.904,742.8,97.104,Individual
9/15/2023,CUST0151,France,AMD Ryzen 7 5800X,CPU,5,350.6,181.44,0.2,316,September,2023,1402.4,907.2,495.2,Reseller
2/18/2024,CUST0019,UK,AMD Ryzen 7 5800X,CPU,10,356.81,178.87,0.2,317,February,2024,2854.48,1788.7,1065.78,Reseller
11/15/2024,CUST0124,Germany,NVIDIA RTX 4080,GPU,9,1354.87,939.49,0.05,318,November,2024,11584.1385,8455.41,3128.7285,Individual
8/8/2025,CUST0032,Canada,ASUS TUF Gaming 32 Monitor,Monitor,5,377.22,298.7,0.05,319,August,2025,1791.795,1493.5,298.295,Individual
5/29/2024,CUST0333,Brazil,Dell Ultrasharp 27 Monitor,Monitor,6,518.11,441.14,0.15,320,May,2024,2642.361,2646.84,-4.479,Reseller
10/13/2023,CUST0310,Australia,Razer Huntsman Elite,Keyboard,1,227.7,204.57,0.2,321,October,2023,182.16,204.57,-22.41,Reseller
2/21/2024,CUST0235,Germany,Razer DeathAdder V2,Mouse,2,68.1,51.81,0.05,322,February,2024,129.39,103.62,25.77,Individual
11/10/2024,CUST0109,India,Razer Huntsman Elite,Keyboard,4,236.23,201.77,0,323,November,2024,944.92,807.08,137.84,Individual
3/23/2025,CUST0270,Australia,Razer Huntsman Elite,Keyboard,3,234.22,210.06,0.2,324,March,2025,562.128,630.18,-68.052,Reseller
7/13/2025,CUST0285,France,SteelSeries Arctis 7,Headset,4,178.67,114.03,0,325,July,2025,714.68,456.12,258.56,Individual
1/28/2025,CUST0200,UK,Intel Core i9-13900K,CPU,1,548.27,445.19,0.1,326,January,2025,493.443,445.19,48.253,Individual
3/19/2025,CUST0138,India,Logitech G915 Keyboard,Keyboard,4,285.72,205.77,0.05,327,March,2025,1085.736,823.08,262.656,Individual
7/29/2024,CUST0463,Canada,Dell Ultrasharp 27 Monitor,Monitor,7,531.8,359.04,0.2,328,July,2024,2978.08,2513.28,464.8,Reseller
4/1/2025,CUST0426,UK,Logitech G Pro Superlight,Mouse,3,122.85,103.53,0.1,329,April,2025,331.695,310.59,21.105,Reseller
11/19/2023,CUST0341,Canada,HyperX Cloud II,Headset,4,118.38,63.36,0.05,330,November,2023,449.844,253.44,196.404,Individual
5/2/2025,CUST0030,Brazil,Logitech G915 Keyboard,Keyboard,7,292.94,204.21,0.1,331,May,2025,1845.522,1429.47,416.052,Individual
10/10/2024,CUST0185,India,AMD Radeon RX 7900 XT,GPU,3,855.92,468.59,0.05,332,October,2024,2439.372,1405.77,1033.602,Individual
3/28/2025,CUST0183,USA,Razer Huntsman Elite,Keyboard,4,171.68,152.42,0.2,333,March,2025,549.376,609.68,-60.304,Reseller
10/5/2024,CUST0437,Canada,MSI B550 Tomahawk,Motherboard,5,187.29,167.8,0.05,334,October,2024,889.6275,839,50.6275,Reseller
6/12/2025,CUST0418,UK,MSI B550 Tomahawk,Motherboard,3,214.82,182.07,0.05,335,June,2025,612.237,546.21,66.027,Reseller
1/10/2025,CUST0041,USA,SteelSeries Arctis 7,Headset,8,159.39,127.39,0.15,336,January,2025,1083.852,1019.12,64.732,Reseller
3/22/2025,CUST0012,USA,HyperX Cloud II,Headset,2,105.4,55.84,0.05,337,March,2025,200.26,111.68,88.58,Business
3/20/2025,CUST0028,India,Corsair Vengeance 16GB DDR4,RAM,9,64.95,43.68,0,338,March,2025,584.55,393.12,191.43,Reseller
7/19/2024,CUST0154,Germany,Razer DeathAdder V2,Mouse,2,64.1,37.43,0.2,339,July,2024,102.56,74.86,27.7,Business
8/23/2024,CUST0095,Canada,NVIDIA RTX 4080,GPU,6,1057.6,927.7,0.15,340,August,2024,5393.76,5566.2,-172.44,Individual
12/4/2024,CUST0274,Brazil,Intel Core i9-13900K,CPU,9,567.5,286.9,0.2,341,December,2024,4086,2582.1,1503.9,Individual
9/30/2023,CUST0417,UK,Dell Ultrasharp 27 Monitor,Monitor,4,538.94,420.94,0.05,342,September,2023,2047.972,1683.76,364.212,Business
1/14/2024,CUST0189,USA,NVIDIA RTX 4070 Ti,GPU,9,932.85,504.24,0.15,343,January,2024,7136.3025,4538.16,2598.1425,Individual
1/7/2025,CUST0277,Germany,ASUS TUF Gaming 32 Monitor,Monitor,5,333.86,287,0.05,344,January,2025,1585.835,1435,150.835,Individual
5/6/2024,CUST0326,Canada,Logitech G Pro Superlight,Mouse,5,151.37,109.11,0.1,345,May,2024,681.165,545.55,135.615,Individual
2/25/2024,CUST0317,UK,NVIDIA RTX 4080,GPU,7,1117.09,675.58,0.15,346,February,2024,6646.6855,4729.06,1917.6255,Individual
4/27/2025,CUST0248,Canada,AMD Radeon RX 7900 XT,GPU,8,870.07,492.67,0.2,347,April,2025,5568.448,3941.36,1627.088,Individual
8/17/2025,CUST0470,India,Dell Ultrasharp 27 Monitor,Monitor,9,427.67,339.38,0.05,348,August,2025,3656.5785,3054.42,602.1585,Reseller
8/27/2024,CUST0258,India,G.Skill Trident Z 32GB DDR5,RAM,9,184.07,94.6,0.15,349,August,2024,1408.1355,851.4,556.7355,Business
9/30/2024,CUST0452,Canada,Razer DeathAdder V2,Mouse,9,65.91,58.45,0.05,350,September,2024,563.5305,526.05,37.4805,Reseller
5/15/2025,CUST0290,Germany,HyperX Cloud II,Headset,4,112.17,58.96,0.2,351,May,2025,358.944,235.84,123.104,Individual
11/10/2023,CUST0358,France,Logitech G Pro Superlight,Mouse,8,162.92,86.96,0.1,352,November,2023,1173.024,695.68,477.344,Reseller
9/20/2023,CUST0316,Brazil,ASUS ROG Strix Z690-F,Motherboard,8,451.93,311.56,0.1,353,September,2023,3253.896,2492.48,761.416,Reseller
11/16/2023,CUST0045,USA,Logitech G Pro Superlight,Mouse,2,154.15,82.9,0.05,354,November,2023,292.885,165.8,127.085,Business
1/21/2025,CUST0341,Canada,ASUS ROG Strix Z690-F,Motherboard,5,422.07,215.21,0.05,355,January,2025,2004.8325,1076.05,928.7825,Individual
4/3/2025,CUST0458,UK,Intel Core i9-13900K,CPU,7,606.27,313.47,0.15,356,April,2025,3607.3065,2194.29,1413.0165,Individual
5/5/2024,CUST0260,Canada,Dell Ultrasharp 27 Monitor,Monitor,9,395.48,252.14,0.15,357,May,2024,3025.422,2269.26,756.162,Business
2/8/2024,CUST0427,USA,G.Skill Trident Z 32GB DDR5,RAM,3,200.2,154.03,0,358,February,2024,600.6,462.09,138.51,Individual
1/20/2024,CUST0096,Australia,AMD Ryzen 7 5800X,CPU,7,368.49,191.89,0.05,359,January,2024,2450.4585,1343.23,1107.2285,Business
3/6/2024,CUST0033,Brazil,Seagate Barracuda 4TB HDD,Storage,6,108.74,91.21,0.1,360,March,2024,587.196,547.26,39.936,Business
10/30/2024,CUST0243,UK,G.Skill Trident Z 32GB DDR5,RAM,9,207.52,141.78,0.15,361,October,2024,1587.528,1276.02,311.508,Business
3/27/2024,CUST0082,UK,NVIDIA RTX 4080,GPU,1,1384.71,780.84,0.2,362,March,2024,1107.768,780.84,326.928,Reseller
12/11/2024,CUST0421,Australia,Corsair RM850x PSU,Power Supply,3,110.35,68.08,0.2,363,December,2024,264.84,204.24,60.6,Individual
5/8/2025,CUST0231,Australia,ASUS TUF Gaming 32 Monitor,Monitor,1,401.88,295.19,0.05,364,May,2025,381.786,295.19,86.596,Individual
